TEXT;Value
toshima84255;0
toshima84256;0
toshima84257;0
toshima84258;0
toshima84259;0
toshima8426;0
toshima84260;0
toshima84261;0
toshima84262;0
toshima84263;0
toshima84264;0
toshima84265;0
toshima84266;0
toshima84267;0
toshima84268;0
toshima84269;0
toshima8427;0
toshima84270;0
toshima84271;0
toshima84272;0
toshima84273;0
toshima84274;0
toshima84275;0
toshima84276;0
toshima84277;0
toshima84278;0
toshima84279;0
toshima8428;0
toshima84280;0
toshima84281;0
toshima84282;0
toshima84283;0
toshima84284;0
toshima84285;0
toshima84286;0
toshima84287;0
toshima84288;0
toshima84289;0
toshima8429;0
toshima84290;0
toshima84291;0
toshima84292;0
toshima84293;0
toshima84294;0
toshima84295;0
toshima84296;0
toshima84297;0
toshima84298;0
toshima84299;0
toshima843;1
toshima8430;0
toshima84300;0
toshima84301;0
toshima84302;0
toshima84303;0
toshima84304;0
toshima84305;0
toshima84306;0
toshima84307;0
toshima84308;0
toshima84309;0
toshima8431;0
toshima84310;0
toshima84311;0
toshima84312;0
toshima84313;0
toshima84314;0
toshima84315;0
toshima84316;0
toshima84317;0
toshima84318;0
toshima84319;0
toshima8432;0
toshima84320;0
toshima84321;0
toshima84322;0
toshima84323;0
toshima84324;0
toshima84325;0
toshima84326;0
toshima84327;0
toshima84328;0
toshima84329;0
toshima8433;0
toshima84330;0
toshima84331;0
toshima84332;0
toshima84333;0
toshima84334;0
toshima84335;0
toshima84336;0
toshima84337;0
toshima84338;0
toshima84339;0
toshima8434;0
toshima84340;0
toshima84341;0
toshima84342;0
toshima84343;0
toshima84344;0
toshima84345;0
toshima84346;0
toshima84347;0
toshima84348;0
toshima84349;0
toshima8435;0
toshima84350;0
toshima84351;0
toshima84352;0
toshima84353;0
toshima84354;0
toshima84355;0
toshima84356;0
toshima84357;0
toshima84358;0
toshima84359;0
toshima8436;0
toshima84360;0
toshima84361;0
toshima84362;0
toshima84363;0
toshima84364;0
toshima84365;0
toshima84366;0
toshima84367;0
toshima84368;0
toshima84369;0
toshima8437;0
toshima84370;0
toshima84371;0
toshima84372;0
toshima84373;0
toshima84374;0
toshima84375;0
toshima84376;0
toshima84377;0
toshima84378;0
toshima84379;0
toshima8438;0
toshima84380;0
toshima84381;0
toshima84382;0
toshima84383;0
toshima84384;0
toshima84385;0
toshima84386;0
toshima84387;0
toshima84388;0
toshima84389;0
toshima8439;0
toshima84390;0
toshima84391;0
toshima84392;0
toshima84393;0
toshima84394;0
toshima84395;0
toshima84396;0
toshima84397;0
toshima84398;0
toshima84399;0
toshima844;1
toshima8440;0
toshima84400;0
toshima84401;0
toshima84402;0
toshima84403;0
toshima84404;0
toshima84405;0
toshima84406;0
toshima84407;0
toshima84408;0
toshima84409;0
toshima8441;0
toshima84410;0
toshima84411;0
toshima84412;0
toshima84413;0
toshima84414;0
toshima84415;0
toshima84416;0
toshima84417;0
toshima84418;0
toshima84419;0
toshima8442;0
toshima84420;0
toshima84421;0
toshima84422;0
toshima84423;0
toshima84424;0
toshima84425;0
toshima84426;0
toshima84427;0
toshima84428;0
toshima84429;0
toshima8443;0
toshima84430;0
toshima84431;0
toshima84432;0
toshima84433;0
toshima84434;0
toshima84435;0
toshima84436;0
toshima84437;0
toshima84438;0
toshima84439;0
toshima8444;0
toshima84440;0
toshima84441;0
toshima84442;0
toshima84443;0
toshima84444;0
toshima84445;0
toshima84446;0
toshima84447;0
toshima84448;0
toshima84449;0
toshima8445;0
toshima84450;0
toshima84451;0
toshima84452;0
toshima84453;0
toshima84454;0
toshima84455;0
toshima84456;0
toshima84457;0
toshima84458;0
toshima84459;0
toshima8446;0
toshima84460;0
toshima84461;0
toshima84462;0
toshima84463;0
toshima84464;0
toshima84465;0
toshima84466;0
toshima84467;0
toshima84468;0
toshima84469;0
toshima8447;0
toshima84470;0
toshima84471;0
toshima84472;0
toshima84473;0
toshima84474;0
toshima84475;0
toshima84476;0
toshima84477;0
toshima84478;0
toshima84479;0
toshima8448;0
toshima84480;0
toshima84481;0
toshima84482;0
toshima84483;0
toshima84484;0
toshima84485;0
toshima84486;0
toshima84487;0
toshima84488;0
toshima84489;0
toshima8449;0
toshima84490;0
toshima84491;0
toshima84492;0
toshima84493;0
toshima84494;0
toshima84495;0
toshima84496;0
toshima84497;0
toshima84498;0
toshima84499;0
toshima845;1
toshima8450;0
toshima84500;0
toshima84501;0
toshima84502;0
toshima84503;0
toshima84504;0
toshima84505;0
toshima84506;0
toshima84507;0
toshima84508;0
toshima84509;0
toshima8451;0
toshima84510;0
toshima84511;0
toshima84512;0
toshima84513;0
toshima84514;0
toshima84515;0
toshima84516;0
toshima84517;0
toshima84518;0
toshima84519;0
toshima8452;0
toshima84520;0
toshima84521;0
toshima84522;0
toshima84523;0
toshima84524;0
toshima84525;0
toshima84526;0
toshima84527;0
toshima84528;0
toshima84529;0
toshima8453;0
toshima84530;0
toshima84531;0
toshima84532;0
toshima84533;0
toshima84534;0
toshima84535;0
toshima84536;0
toshima84537;0
toshima84538;0
toshima84539;0
toshima8454;0
toshima84540;0
toshima84541;0
toshima84542;0
toshima84543;0
toshima84544;0
toshima84545;0
toshima84546;0
toshima84547;0
toshima84548;0
toshima84549;0
toshima8455;0
toshima84550;0
toshima84551;0
toshima84552;0
toshima84553;0
toshima84554;0
toshima84555;0
toshima84556;0
toshima84557;0
toshima84558;0
toshima84559;0
toshima8456;0
toshima84560;0
toshima84561;0
toshima84562;0
toshima84563;0
toshima84564;0
toshima84565;0
toshima84566;0
toshima84567;0
toshima84568;0
toshima84569;0
toshima8457;0
toshima84570;0
toshima84571;0
toshima84572;0
toshima84573;0
toshima84574;0
toshima84575;0
toshima84576;0
toshima84577;0
toshima84578;0
toshima84579;0
toshima8458;0
toshima84580;0
toshima84581;0
toshima84582;0
toshima84583;0
toshima84584;0
toshima84585;0
toshima84586;0
toshima84587;0
toshima84588;0
toshima84589;0
toshima8459;0
toshima84590;0
toshima84591;0
toshima84592;0
toshima84593;0
toshima84594;0
toshima84595;0
toshima84596;0
toshima84597;0
toshima84598;0
toshima84599;0
toshima846;1
toshima8460;0
toshima84600;0
toshima84601;0
toshima84602;0
toshima84603;0
toshima84604;0
toshima84605;0
toshima84606;0
toshima84607;0
toshima84608;0
toshima84609;0
toshima8461;0
toshima84610;0
toshima84611;0
toshima84612;0
toshima84613;0
toshima84614;0
toshima84615;0
toshima84616;0
toshima84617;0
toshima84618;0
toshima84619;0
toshima8462;0
toshima84620;0
toshima84621;0
toshima84622;0
toshima84623;0
toshima84624;0
toshima84625;0
toshima84626;0
toshima84627;0
toshima84628;0
toshima84629;0
toshima8463;0
toshima84630;0
toshima84631;0
toshima84632;0
toshima84633;0
toshima84634;0
toshima84635;0
toshima84636;0
toshima84637;0
toshima84638;0
toshima84639;0
toshima8464;0
toshima84640;0
toshima84641;0
toshima84642;0
toshima84643;0
toshima84644;0
toshima84645;0
toshima84646;0
toshima84647;0
toshima84648;0
toshima84649;0
toshima8465;0
toshima84650;0
toshima84651;0
toshima84652;0
toshima84653;0
toshima84654;0
toshima84655;0
toshima84656;0
toshima84657;0
toshima84658;0
toshima84659;0
toshima8466;0
toshima84660;0
toshima84661;0
toshima84662;0
toshima84663;0
toshima84664;0
toshima84665;0
toshima84666;0
toshima84667;0
toshima84668;0
toshima84669;0
toshima8467;0
toshima84670;0
toshima84671;0
toshima84672;0
toshima84673;0
toshima84674;0
toshima84675;0
toshima84676;0
toshima84677;0
toshima84678;0
toshima84679;0
toshima8468;0
toshima84680;0
toshima84681;0
toshima84682;0
toshima84683;0
toshima84684;0
toshima84685;0
toshima84686;0
toshima84687;0
toshima84688;0
toshima84689;0
toshima8469;0
toshima84690;0
toshima84691;0
toshima84692;0
toshima84693;0
toshima84694;0
toshima84695;0
toshima84696;0
toshima84697;0
toshima84698;0
toshima84699;0
toshima847;1
toshima8470;0
toshima84700;0
toshima84701;0
toshima84702;0
toshima84703;0
toshima84704;0
toshima84705;0
toshima84706;0
toshima84707;0
toshima84708;0
toshima84709;0
toshima8471;0
toshima84710;0
toshima84711;0
toshima84712;0
toshima84713;0
toshima84714;0
toshima84715;0
toshima84716;0
toshima84717;0
toshima84718;0
toshima84719;0
toshima8472;0
toshima84720;0
toshima84721;0
toshima84722;0
toshima84723;0
toshima84724;0
toshima84725;0
toshima84726;0
toshima84727;0
toshima84728;0
toshima84729;0
toshima8473;0
toshima84730;0
toshima84731;0
toshima84732;0
toshima84733;0
toshima84734;0
toshima84735;0
toshima84736;0
toshima84737;0
toshima84738;0
toshima84739;0
toshima8474;0
toshima84740;0
toshima84741;0
toshima84742;0
toshima84743;0
toshima84744;0
toshima84745;0
toshima84746;0
toshima84747;0
toshima84748;0
toshima84749;0
toshima8475;0
toshima84750;0
toshima84751;0
toshima84752;0
toshima84753;0
toshima84754;0
toshima84755;0
toshima84756;0
toshima84757;0
toshima84758;0
toshima84759;0
toshima8476;0
toshima84760;0
toshima84761;0
toshima84762;0
toshima84763;0
toshima84764;0
toshima84765;0
toshima84766;0
toshima84767;0
toshima84768;0
toshima84769;0
toshima8477;0
toshima84770;0
toshima84771;0
toshima84772;0
toshima84773;0
toshima84774;0
toshima84775;0
toshima84776;0
toshima84777;0
toshima84778;0
toshima84779;0
toshima8478;0
toshima84780;0
toshima84781;0
toshima84782;0
toshima84783;0
toshima84784;0
toshima84785;0
toshima84786;0
toshima84787;0
toshima84788;0
toshima84789;0
toshima8479;0
toshima84790;0
toshima84791;0
toshima84792;0
toshima84793;0
toshima84794;0
toshima84795;0
toshima84796;0
toshima84797;0
toshima84798;0
toshima84799;0
toshima848;1
toshima8480;0
toshima84800;0
toshima84801;0
toshima84802;0
toshima84803;0
toshima84804;0
toshima84805;0
toshima84806;0
toshima84807;0
toshima84808;0
toshima84809;0
toshima8481;0
toshima84810;0
toshima84811;0
toshima84812;0
toshima84813;0
toshima84814;0
toshima84815;0
toshima84816;0
toshima84817;0
toshima84818;0
toshima84819;0
toshima8482;0
toshima84820;0
toshima84821;0
toshima84822;0
toshima84823;0
toshima84824;0
toshima84825;0
toshima84826;0
toshima84827;0
toshima84828;0
toshima84829;0
toshima8483;0
toshima84830;0
toshima84831;0
toshima84832;0
toshima84833;0
toshima84834;0
toshima84835;0
toshima84836;0
toshima84837;0
toshima84838;0
toshima84839;0
toshima8484;0
toshima84840;0
toshima84841;0
toshima84842;0
toshima84843;0
toshima84844;0
toshima84845;0
toshima84846;0
toshima84847;0
toshima84848;0
toshima84849;0
toshima8485;0
toshima84850;0
toshima84851;0
toshima84852;0
toshima84853;0
toshima84854;0
toshima84855;0
toshima84856;0
toshima84857;0
toshima84858;0
toshima84859;0
toshima8486;0
toshima84860;0
toshima84861;0
toshima84862;0
toshima84863;0
toshima84864;0
toshima84865;0
toshima84866;0
toshima84867;0
toshima84868;0
toshima84869;0
toshima8487;0
toshima84870;0
toshima84871;0
toshima84872;0
toshima84873;0
toshima84874;0
toshima84875;0
toshima84876;0
toshima84877;0
toshima84878;0
toshima84879;0
toshima8488;0
toshima84880;0
toshima84881;0
toshima84882;0
toshima84883;0
toshima84884;0
toshima84885;0
toshima84886;0
toshima84887;0
toshima84888;0
toshima84889;0
toshima8489;0
toshima84890;0
toshima84891;0
toshima84892;0
toshima84893;0
toshima84894;0
toshima84895;0
toshima84896;0
toshima84897;0
toshima84898;0
toshima84899;0
toshima849;1
toshima8490;0
toshima84900;0
toshima84901;0
toshima84902;0
toshima84903;0
toshima84904;0
toshima84905;0
toshima84906;0
toshima84907;0
toshima84908;0
toshima84909;0
toshima8491;0
toshima84910;0
toshima84911;0
toshima84912;0
toshima84913;0
toshima84914;0
toshima84915;0
toshima84916;0
toshima84917;0
toshima84918;0
toshima84919;0
toshima8492;0
toshima84920;0
toshima84921;0
toshima84922;0
toshima84923;0
toshima84924;0
toshima84925;0
toshima84926;0
toshima84927;0
toshima84928;0
toshima84929;0
toshima8493;0
toshima84930;0
toshima84931;0
toshima84932;0
toshima84933;0
toshima84934;0
toshima84935;0
toshima84936;0
toshima84937;0
toshima84938;0
toshima84939;0
toshima8494;0
toshima84940;0
toshima84941;0
toshima84942;0
toshima84943;0
toshima84944;0
toshima84945;0
toshima84946;0
toshima84947;0
toshima84948;0
toshima84949;0
toshima8495;0
toshima84950;0
toshima84951;0
toshima84952;0
toshima84953;0
toshima84954;0
toshima84955;0
toshima84956;0
toshima84957;0
toshima84958;0
toshima84959;0
toshima8496;0
toshima84960;0
toshima84961;0
toshima84962;0
toshima84963;0
toshima84964;0
toshima84965;0
toshima84966;0
toshima84967;0
toshima84968;0
toshima84969;0
toshima8497;0
toshima84970;0
toshima84971;0
toshima84972;0
toshima84973;0
toshima84974;0
toshima84975;0
toshima84976;0
toshima84977;0
toshima84978;0
toshima84979;0
toshima8498;0
toshima84980;0
toshima84981;0
toshima84982;0
toshima84983;0
toshima84984;0
toshima84985;0
toshima84986;0
toshima84987;0
toshima84988;0
toshima84989;0
toshima8499;0
toshima84990;0
toshima84991;0
toshima84992;0
toshima84993;0
toshima84994;0
toshima84995;0
toshima84996;0
toshima84997;0
toshima84998;0
toshima84999;0
toshima85;1
toshima850;1
toshima8500;0
toshima85000;0
toshima85001;0
toshima85002;0
toshima85003;0
toshima85004;0
toshima85005;0
toshima85006;0
toshima85007;0
toshima85008;0
toshima85009;0
toshima8501;0
toshima85010;0
toshima85011;0
toshima85012;0
toshima85013;0
toshima85014;0
toshima85015;0
toshima85016;0
toshima85017;0
toshima85018;0
toshima85019;0
toshima8502;0
toshima85020;0
toshima85021;0
toshima85022;0
toshima85023;0
toshima85024;0
toshima85025;0
toshima85026;0
toshima85027;0
toshima85028;0
toshima85029;0
toshima8503;0
toshima85030;0
toshima85031;0
toshima85032;0
toshima85033;0
toshima85034;0
toshima85035;0
toshima85036;0
toshima85037;0
toshima85038;0
toshima85039;0
toshima8504;0
toshima85040;0
toshima85041;0
toshima85042;0
toshima85043;0
toshima85044;0
toshima85045;0
toshima85046;0
toshima85047;0
toshima85048;0
toshima85049;0
toshima8505;0
toshima85050;0
toshima85051;0
toshima85052;0
toshima85053;0
toshima85054;0
toshima85055;0
toshima85056;0
toshima85057;0
toshima85058;0
toshima85059;0
toshima8506;0
toshima85060;0
toshima85061;0
toshima85062;0
toshima85063;0
toshima85064;0
toshima85065;0
toshima85066;0
toshima85067;0
toshima85068;0
toshima85069;0
toshima8507;0
toshima85070;0
toshima85071;0
toshima85072;0
toshima85073;0
toshima85074;0
toshima85075;0
toshima85076;0
toshima85077;0
toshima85078;0
toshima85079;0
toshima8508;0
toshima85080;0
toshima85081;0
toshima85082;0
toshima85083;0
toshima85084;0
toshima85085;0
toshima85086;0
toshima85087;0
toshima85088;0
toshima85089;0
toshima8509;0
toshima85090;0
toshima85091;0
toshima85092;0
toshima85093;0
toshima85094;0
toshima85095;0
toshima85096;0
toshima85097;0
toshima85098;0
toshima85099;0
toshima851;1
toshima8510;0
toshima85100;0
toshima85101;0
toshima85102;0
toshima85103;0
toshima85104;0
toshima85105;0
toshima85106;0
toshima85107;0
toshima85108;0
toshima85109;0
toshima8511;0
toshima85110;0
toshima85111;0
toshima85112;0
toshima85113;0
toshima85114;0
toshima85115;0
toshima85116;0
toshima85117;0
toshima85118;0
toshima85119;0
toshima8512;0
toshima85120;0
toshima85121;0
toshima85122;0
toshima85123;0
toshima85124;0
toshima85125;0
toshima85126;0
toshima85127;0
toshima85128;0
toshima85129;0
toshima8513;0
toshima85130;0
toshima85131;0
toshima85132;0
toshima85133;0
toshima85134;0
toshima85135;0
toshima85136;0
toshima85137;0
toshima85138;0
toshima85139;0
toshima8514;0
toshima85140;0
toshima85141;0
toshima85142;0
toshima85143;0
toshima85144;0
toshima85145;0
toshima85146;0
toshima85147;0
toshima85148;0
toshima85149;0
toshima8515;0
toshima85150;0
toshima85151;0
toshima85152;0
toshima85153;0
toshima85154;0
toshima85155;0
toshima85156;0
toshima85157;0
toshima85158;0
toshima85159;0
toshima8516;0
toshima85160;0
toshima85161;0
toshima85162;0
toshima85163;0
toshima85164;0
toshima85165;0
toshima85166;0
toshima85167;0
toshima85168;0
toshima85169;0
toshima8517;0
toshima85170;0
toshima85171;0
toshima85172;0
toshima85173;0
toshima85174;0
toshima85175;0
toshima85176;0
toshima85177;0
toshima85178;0
toshima85179;0
toshima8518;0
toshima85180;0
toshima85181;0
toshima85182;0
toshima85183;0
toshima85184;0
toshima85185;0
toshima85186;0
toshima85187;0
toshima85188;0
toshima85189;0
toshima8519;0
toshima85190;0
toshima85191;0
toshima85192;0
toshima85193;0
toshima85194;0
toshima85195;0
toshima85196;0
toshima85197;0
toshima85198;0
toshima85199;0
toshima852;1
toshima8520;0
toshima85200;0
toshima85201;0
toshima85202;0
toshima85203;0
toshima85204;0
toshima85205;0
toshima85206;0
toshima85207;0
toshima85208;0
toshima85209;0
toshima8521;0
toshima85210;0
toshima85211;0
toshima85212;0
toshima85213;0
toshima85214;0
toshima85215;0
toshima85216;0
toshima85217;0
toshima85218;0
toshima85219;0
toshima8522;0
toshima85220;0
toshima85221;0
toshima85222;0
toshima85223;0
toshima85224;0
toshima85225;0
toshima85226;0
toshima85227;0
toshima85228;0
toshima85229;0
toshima8523;0
toshima85230;0
toshima85231;0
toshima85232;0
toshima85233;0
toshima85234;0
toshima85235;0
toshima85236;0
toshima85237;0
toshima85238;0
toshima85239;0
toshima8524;0
toshima85240;0
toshima85241;0
toshima85242;0
toshima85243;0
toshima85244;0
toshima85245;0
toshima85246;0
toshima85247;0
toshima85248;0
toshima85249;0
toshima8525;0
toshima85250;0
toshima85251;0
toshima85252;0
toshima85253;0
toshima85254;0
toshima85255;0
toshima85256;0
toshima85257;0
toshima85258;0
toshima85259;0
toshima8526;0
toshima85260;0
toshima85261;0
toshima85262;0
toshima85263;0
toshima85264;0
toshima85265;0
toshima85266;0
toshima85267;0
toshima85268;0
toshima85269;0
toshima8527;0
toshima85270;0
toshima85271;0
toshima85272;0
toshima85273;0
toshima85274;0
toshima85275;0
toshima85276;0
toshima85277;0
toshima85278;0
toshima85279;0
toshima8528;0
toshima85280;0
toshima85281;0
toshima85282;0
toshima85283;0
toshima85284;0
toshima85285;0
toshima85286;0
toshima85287;0
toshima85288;0
toshima85289;0
toshima8529;0
toshima85290;0
toshima85291;0
toshima85292;0
toshima85293;0
toshima85294;0
toshima85295;0
toshima85296;0
toshima85297;0
toshima85298;0
toshima85299;0
toshima853;1
toshima8530;0
toshima85300;0
toshima85301;0
toshima85302;0
toshima85303;0
toshima85304;0
toshima85305;0
toshima85306;0
toshima85307;0
toshima85308;0
toshima85309;0
toshima8531;0
toshima85310;0
toshima85311;0
toshima85312;0
toshima85313;0
toshima85314;0
toshima85315;0
toshima85316;0
toshima85317;0
toshima85318;0
toshima85319;0
toshima8532;0
toshima85320;0
toshima85321;0
toshima85322;0
toshima85323;0
toshima85324;0
toshima85325;0
toshima85326;0
toshima85327;0
toshima85328;0
toshima85329;0
toshima8533;0
toshima85330;0
toshima85331;0
toshima85332;0
toshima85333;0
toshima85334;0
toshima85335;0
toshima85336;0
toshima85337;0
toshima85338;0
toshima85339;0
toshima8534;0
toshima85340;0
toshima85341;0
toshima85342;0
toshima85343;0
toshima85344;0
toshima85345;0
toshima85346;0
toshima85347;0
toshima85348;0
toshima85349;0
toshima8535;0
toshima85350;0
toshima85351;0
toshima85352;0
toshima85353;0
toshima85354;0
toshima85355;0
toshima85356;0
toshima85357;0
toshima85358;0
toshima85359;0
toshima8536;0
toshima85360;0
toshima85361;0
toshima85362;0
toshima85363;0
toshima85364;0
toshima85365;0
toshima85366;0
toshima85367;0
toshima85368;0
toshima85369;0
toshima8537;0
toshima85370;0
toshima85371;0
toshima85372;0
toshima85373;0
toshima85374;0
toshima85375;0
toshima85376;0
toshima85377;0
toshima85378;0
toshima85379;0
toshima8538;0
toshima85380;0
toshima85381;0
toshima85382;0
toshima85383;0
toshima85384;0
toshima85385;0
toshima85386;0
toshima85387;0
toshima85388;0
toshima85389;0
toshima8539;0
toshima85390;0
toshima85391;0
toshima85392;0
toshima85393;0
toshima85394;0
toshima85395;0
toshima85396;0
toshima85397;0
toshima85398;0
toshima85399;0
toshima854;1
toshima8540;0
toshima85400;0
toshima85401;0
toshima85402;0
toshima85403;0
toshima85404;0
toshima85405;0
toshima85406;0
toshima85407;0
toshima85408;0
toshima85409;0
toshima8541;0
toshima85410;0
toshima85411;0
toshima85412;0
toshima85413;0
toshima85414;0
toshima85415;0
toshima85416;0
toshima85417;0
toshima85418;0
toshima85419;0
toshima8542;0
toshima85420;0
toshima85421;0
toshima85422;0
toshima85423;0
toshima85424;0
toshima85425;0
toshima85426;0
toshima85427;0
toshima85428;0
toshima85429;0
toshima8543;0
toshima85430;0
toshima85431;0
toshima85432;0
toshima85433;0
toshima85434;0
toshima85435;0
toshima85436;0
toshima85437;0
toshima85438;0
toshima85439;0
toshima8544;0
toshima85440;0
toshima85441;0
toshima85442;0
toshima85443;0
toshima85444;0
toshima85445;0
toshima85446;0
toshima85447;0
toshima85448;0
toshima85449;0
toshima8545;0
toshima85450;0
toshima85451;0
toshima85452;0
toshima85453;0
toshima85454;0
toshima85455;0
toshima85456;0
toshima85457;0
toshima85458;0
toshima85459;0
toshima8546;0
toshima85460;0
toshima85461;0
toshima85462;0
toshima85463;0
toshima85464;0
toshima85465;0
toshima85466;0
toshima85467;0
toshima85468;0
toshima85469;0
toshima8547;0
toshima85470;0
toshima85471;0
toshima85472;0
toshima85473;0
toshima85474;0
toshima85475;0
toshima85476;0
toshima85477;0
toshima85478;0
toshima85479;0
toshima8548;0
toshima85480;0
toshima85481;0
toshima85482;0
toshima85483;0
toshima85484;0
toshima85485;0
toshima85486;0
toshima85487;0
toshima85488;0
toshima85489;0
toshima8549;0
toshima85490;0
toshima85491;0
toshima85492;0
toshima85493;0
toshima85494;0
toshima85495;0
toshima85496;0
toshima85497;0
toshima85498;0
toshima85499;0
toshima855;1
toshima8550;0
toshima85500;0
toshima85501;0
toshima85502;0
toshima85503;0
toshima85504;0
toshima85505;0
toshima85506;0
toshima85507;0
toshima85508;0
toshima85509;0
toshima8551;0
toshima85510;0
toshima85511;0
toshima85512;0
toshima85513;0
toshima85514;0
toshima85515;0
toshima85516;0
toshima85517;0
toshima85518;0
toshima85519;0
toshima8552;0
toshima85520;0
toshima85521;0
toshima85522;0
toshima85523;0
toshima85524;0
toshima85525;0
toshima85526;0
toshima85527;0
toshima85528;0
toshima85529;0
toshima8553;0
toshima85530;0
toshima85531;0
toshima85532;0
toshima85533;0
toshima85534;0
toshima85535;0
toshima85536;0
toshima85537;0
toshima85538;0
toshima85539;0
toshima8554;0
toshima85540;0
toshima85541;0
toshima85542;0
toshima85543;0
toshima85544;0
toshima85545;0
toshima85546;0
toshima85547;0
toshima85548;0
toshima85549;0
toshima8555;0
toshima85550;0
toshima85551;0
toshima85552;0
toshima85553;0
toshima85554;0
toshima85555;0
toshima85556;0
toshima85557;0
toshima85558;0
toshima85559;0
toshima8556;0
toshima85560;0
toshima85561;0
toshima85562;0
toshima85563;0
toshima85564;0
toshima85565;0
toshima85566;0
toshima85567;0
toshima85568;0
toshima85569;0
toshima8557;0
toshima85570;0
toshima85571;0
toshima85572;0
toshima85573;0
toshima85574;0
toshima85575;0
toshima85576;0
toshima85577;0
toshima85578;0
toshima85579;0
toshima8558;0
toshima85580;0
toshima85581;0
toshima85582;0
toshima85583;0
toshima85584;0
toshima85585;0
toshima85586;0
toshima85587;0
toshima85588;0
toshima85589;0
toshima8559;0
toshima85590;0
toshima85591;0
toshima85592;0
toshima85593;0
toshima85594;0
toshima85595;0
toshima85596;0
toshima85597;0
toshima85598;0
toshima85599;0
toshima856;1
toshima8560;0
toshima85600;0
toshima85601;0
toshima85602;0
toshima85603;0
toshima85604;0
toshima85605;0
toshima85606;0
toshima85607;0
toshima85608;0
toshima85609;0
toshima8561;0
toshima85610;0
toshima85611;0
toshima85612;0
toshima85613;0
toshima85614;0
toshima85615;0
toshima85616;0
toshima85617;0
toshima85618;0
toshima85619;0
toshima8562;0
toshima85620;0
toshima85621;0
toshima85622;0
toshima85623;0
toshima85624;0
toshima85625;0
toshima85626;0
toshima85627;0
toshima85628;0
toshima85629;0
toshima8563;0
toshima85630;0
toshima85631;0
toshima85632;0
toshima85633;0
toshima85634;0
toshima85635;0
toshima85636;0
toshima85637;0
toshima85638;0
toshima85639;0
toshima8564;0
toshima85640;0
toshima85641;0
toshima85642;0
toshima85643;0
toshima85644;0
toshima85645;0
toshima85646;0
toshima85647;0
toshima85648;0
toshima85649;0
toshima8565;0
toshima85650;0
toshima85651;0
toshima85652;0
toshima85653;0
toshima85654;0
toshima85655;0
toshima85656;0
toshima85657;0
toshima85658;0
toshima85659;0
toshima8566;0
toshima85660;0
toshima85661;0
toshima85662;0
toshima85663;0
toshima85664;0
toshima85665;0
toshima85666;0
toshima85667;0
toshima85668;0
toshima85669;0
toshima8567;0
toshima85670;0
toshima85671;0
toshima85672;0
toshima85673;0
toshima85674;0
toshima85675;0
toshima85676;0
toshima85677;0
toshima85678;0
toshima85679;0
toshima8568;0
toshima85680;0
toshima85681;0
toshima85682;0
toshima85683;0
toshima85684;0
toshima85685;0
toshima85686;0
toshima85687;0
toshima85688;0
toshima85689;0
toshima8569;0
toshima85690;0
toshima85691;0
toshima85692;0
toshima85693;0
toshima85694;0
toshima85695;0
toshima85696;0
toshima85697;0
toshima85698;0
toshima85699;0
toshima857;1
toshima8570;0
toshima85700;0
toshima85701;0
toshima85702;0
toshima85703;0
toshima85704;0
toshima85705;0
toshima85706;0
toshima85707;0
toshima85708;0
toshima85709;0
toshima8571;0
toshima85710;0
toshima85711;0
toshima85712;0
toshima85713;0
toshima85714;0
toshima85715;0
toshima85716;0
toshima85717;0
toshima85718;0
toshima85719;0
toshima8572;0
toshima85720;0
toshima85721;0
toshima85722;0
toshima85723;0
toshima85724;0
toshima85725;0
toshima85726;0
toshima85727;0
toshima85728;0
toshima85729;0
toshima8573;0
toshima85730;0
toshima85731;0
toshima85732;0
toshima85733;0
toshima85734;0
toshima85735;0
toshima85736;0
toshima85737;0
toshima85738;0
toshima85739;0
toshima8574;0
toshima85740;0
toshima85741;0
toshima85742;0
toshima85743;0
toshima85744;0
toshima85745;0
toshima85746;0
toshima85747;0
toshima85748;0
toshima85749;0
toshima8575;0
toshima85750;0
toshima85751;0
toshima85752;0
toshima85753;0
toshima85754;0
toshima85755;0
toshima85756;0
toshima85757;0
toshima85758;0
toshima85759;0
toshima8576;0
toshima85760;0
toshima85761;0
toshima85762;0
toshima85763;0
toshima85764;0
toshima85765;0
toshima85766;0
toshima85767;0
toshima85768;0
toshima85769;0
toshima8577;0
toshima85770;0
toshima85771;0
toshima85772;0
toshima85773;0
toshima85774;0
toshima85775;0
toshima85776;0
toshima85777;0
toshima85778;0
toshima85779;0
toshima8578;0
toshima85780;0
toshima85781;0
toshima85782;0
toshima85783;0
toshima85784;0
toshima85785;0
toshima85786;0
toshima85787;0
toshima85788;0
toshima85789;0
toshima8579;0
toshima85790;0
toshima85791;0
toshima85792;0
toshima85793;0
toshima85794;0
toshima85795;0
toshima85796;0
toshima85797;0
toshima85798;0
toshima85799;0
toshima858;1
toshima8580;0
toshima85800;0
toshima85801;0
toshima85802;0
toshima85803;0
toshima85804;0
toshima85805;0
toshima85806;0
toshima85807;0
toshima85808;0
toshima85809;0
toshima8581;0
toshima85810;0
toshima85811;0
toshima85812;0
toshima85813;0
toshima85814;0
toshima85815;0
toshima85816;0
toshima85817;0
toshima85818;0
toshima85819;0
toshima8582;0
toshima85820;0
toshima85821;0
toshima85822;0
toshima85823;0
toshima85824;0
toshima85825;0
toshima85826;0
toshima85827;0
toshima85828;0
toshima85829;0
toshima8583;0
toshima85830;0
